#  phi   psi
-58.8305 -34.3908
-56.0949 -36.2409
-75.9631 -28.2042
-67.7216 -30.5788
-78.2848 -24.4259
-69.0124 -37.6735
-55.6351 -37.8437
-65.1291 -27.978
-58.9806 -23.0619
-63.3284 -41.1916
-80.3731 -19.1862
-63.2485 -38.2127
-67.4832 -33.4926
-65.2711 -46.3933
-73.2551 -37.7334
-64.5029 -35.5097
-68.4835 -42.682
-76.9297 -33.9788
-77.5433 -28.5845
-62.4576 -32.1945
-82.9446 -24.2754
-71.7787 -30.9512
-69.0093 -30.943
-67.2215 -41.9127
-62.596 -31.7284
-67.9637 -30.3714
-74.3296 -22.7342
-57.4136 -36.182
-67.8065 -30.1894
-55.6598 -29.5581
-76.5611 -32.8418
-75.9318 -36.9856
-74.1099 -32.6413
-72.6178 -27.9255
-56.059 -32.0134
-66.6489 -14.8219
-67.9814 -19.5487
-74.6116 -27.5822
-84.6452 -22.2836
-60.4147 -47.385
-74.1323 -29.2144
-79.5561 -34.3819
-65.5663 -35.2992
-72.3252 -31.3838
-58.3778 -49.0672
-58.7031 -32.4283
-62.9572 -28.0749
-74.1159 -28.2097
-56.2788 -38.6604
-66.4639 -36.5752
-65.2768 -45.2375
-76.5122 -31.822
-72.6174 -34.043
-67.3982 -35.2337
-69.0083 -36.2489
-69.0085 -35.4498
-71.5971 -39.4174
-80.0197 -33.4731
-55.7503 -42.4751
-60.6154 -31.6833
-72.3113 -43.5714
-60.8231 -48.0823
-64.8437 -28.4883
-59.6142 -27.8622
-72.5821 -27.724
-86.7529 -17.4362
-54.0953 -39.0368
-58.0882 -28.77
-70.2914 -36.404
-70.688 -28.355
-72.9038 -31.1254
-73.0935 -27.5192
-76.3417 -30.0794
-66.8698 -35.6974
-71.007 -18.3738
-59.0351 -50.4892
-74.1475 -19.999
-77.7188 -33.4373
-69.0265 -14.4706
-83.9758 -29.4526
-60.0573 -51.0772
-72.8797 -29.4913
-55.479 -39.9251
-58.6195 -48.6847
-68.9778 -32.9271
-66.787 -43.6327
-65.3326 -40.2753
-70.7686 -21.4208
-70.3795 -33.313
-74.0703 -38.4039
-75.6061 -39.1692
-53.5323 -55.4647
-62.6272 -36.1413
-66.8624 -35.555
-81.2074 -18.7112
-83.5091 -37.5531
-74.3715 -27.9619
-86.7381 -23.7305
-69.392 -46.5185
-72.5431 -33.092
-81.3289 -42.4312
-65.4695 -41.079
-63.9255 -28.2373
-80.1717 -26.0781
-61.8136 -44.3384
-79.7693 -31.7344
-71.8389 -47.2467
-64.2055 -57.5782
-75.0211 -29.8426
-79.8706 -30.5945
-66.0056 -38.4785
-74.0675 -27.6273
-63.7713 -31.2565
-61.8126 -23.2891
-71.3168 -30.0338
-65.2147 -32.3331
-63.2964 -41.1748
-74.3388 -40.9
-65.1076 -36.6793
-72.6313 -39.5871
-73.1885 -26.3693
-64.512 -17.9376
-60.9396 -38.6364
-57.0495 -43.0416
-69.6724 -28.9911
-63.3883 -42.8571
-74.7836 -33.6129
-58.9668 -47.1229
-71.6692 -38.1493
-64.3123 -34.3931
-54.0728 -39.1991
-75.0937 -27.7027
-65.0843 -33.8372
-59.2311 -56.5845
-80.7321 -37.2572
-62.5154 -39.4721
-67.6066 -28.8369
-65.9705 -43.3532
-56.4187 -44.1488
-57.2033 -28.1171
-61.8855 -41.363
-61.3551 -41.6291
-72.6995 -38.3547
-59.8603 -36.1076
-72.3996 -36.8389
-67.1948 -38.3155
-69.7314 -35.6444
-57.3815 -32.2276
-63.309 -37.6009
-67.7271 -34.0681
-57.6999 -31.8413
-62.7468 -37.3173
-73.1508 -22.5695
-62.5925 -40.4323
-71.1208 -23.9239
-59.0331 -32.1537
-67.015 -35.4129
-64.5232 -31.8037
-62.7672 -33.7108
-56.6202 -36.0213
-54.817 -31.7794
-64.7185 -39.2611
-60.4257 -34.9935
-73.251 -19.7356
-76.4665 -31.5091
-66.51 -32.5791
-67.0412 -40.6625
-73.8994 -29.0763
-75.1784 -17.4347
-68.6876 -32.3064
-69.4849 -25.8428
-73.0618 -37.2129
-58.9011 -39.5515
-58.6866 -43.2998
-68.9229 -23.5001
-65.806 -22.2465
-69.1589 -15.7233
-66.7113 -37.4094
-65.9014 -39.3256
-70.311 -35.1042
-69.3635 -27.3091
-69.9328 -30.0343
-59.8342 -46.7172
-81.0796 -31.011
-71.2489 -31.3951
-63.8681 -29.039
-56.0919 -34.9461
-57.9281 -38.8732
-46.0494 -35.9012
-52.7105 -38.4938
-73.4465 -23.0931
-56.5448 -28.878
-48.8214 -41.2688
-63.9617 -31.9144
-51.862 -37.0642
-69.8374 -27.9707
-56.3254 -43.7928
-59.3477 -41.8302
-66.5094 -41.1757
-59.9229 -43.2038
-48.5519 -36.5043
-71.3398 -19.7702
-70.2692 -28.2342
-52.8956 -31.3302
-54.8981 -39.3559
-62.5238 -33.5209
-65.7577 -27.7921
-71.378 -22.7991
-80.5496 -25.8941
-59.9765 -33.1515
-64.8828 -29.7367
-50.0056 -48.6301
-63.8158 -26.9458
-68.8378 -33.9857
-53.1983 -32.1478
-67.3278 -29.6078
-70.7482 -29.2773
-66.1582 -38.3587
-65.7311 -30.2235
-87.7804 -26.6615
-52.9503 -35.007
-64.3106 -47.5183
-74.9498 -33.7218
-70.0764 -30.2656
-57.5643 -46.8009
-77.5468 -30.1416
-74.3883 -25.6005
-68.5833 -36.6547
-61.6486 -37.8089
-70.5474 -35.0096
-57.7836 -41.3759
-75.8742 -35.9954
-75.6904 -20.8086
-72.2657 -31.9612
-80.4538 -19.1598
-91.6083 -22.6599
-76.2271 -14.076
-80.9039 -20.7115
-69.229 -40.5152
-76.8575 -21.0043
-55.4282 -34.5702
-70.0553 -35.1009
-57.505 -48.463
-73.8977 -27.1261
-69.8127 -43.8746
-70.1742 -49.4562
-59.9611 -35.9372
-71.2939 -32.0191
-63.2482 -29.1708
-73.0155 -44.7824
-84.8952 -23.2354
-70.8038 -47.8392
-69.0878 -35.2969
-62.4373 -41.0358
-69.4304 -34.61
-59.9979 -42.1871
-74.8048 -29.3823
-70.3525 -33.4564
-73.29 -38.4093
-61.2186 -42.5481
-65.2422 -41.2364
-69.7322 -36.5133
-55.2779 -37.4859
-55.0369 -48.3907
-77.3858 -38.9937
-60.2113 -44.1766
-69.7347 -33.7433
-66.0836 -25.0352
-64.9298 -20.3054
-48.1612 -41.519
-57.3217 -33.7935
-62.9631 -49.8216
-72.0199 -38.8836
-74.0384 -46.3757
-79.665 -34.6585
-44.3355 -45.8939
-67.8377 -27.0347
-64.1463 -24.5948
-73.588 -25.1512
-73.706 -29.3754
-62.7311 -27.9438
-76.4136 -26.573
-70.9985 -40.809
-61.984 -36.3112
-57.003 -49.1866
-73.85 -32.6259
-69.4102 -31.8011
-70.2542 -18.8674
-69.0018 -36.2904
-69.1105 -22.7026
-57.5063 -44.528
-70.3588 -48.7645
-58.9877 -35.2629
-69.9886 -47.9304
-65.3066 -41.7541
-72.6075 -34.2575
-97.595 -37.5887
-46.0565 -55.7992
-68.1064 -41.7484
-62.737 -37.393
-62.4004 -44.1419
-68.1489 -36.8497
-78.6397 -40.4566
-75.0773 -44.7909
-80.8715 -31.0018
-70.4655 -21.5105
-82.007 -20.9345
-70.5671 -34.9317
-57.2934 -45.4688
-70.7265 -36.8623
-53.5739 -44.3146
-70.1407 -36.0637
-61.6859 -34.4215
-85.4847 -22.8373
-67.2148 -52.8126
-77.5504 -33.9716
-65.3231 -37.7702
-71.9229 -36.7115
-77.4159 -33.2261
-59.3272 -53.5939
-68.8886 -32.058
-66.7288 -33.9528
-53.0759 -47.4593
-68.389 -25.1432
-70.0157 -28.0071
-76.3911 -39.0532
-63.7645 -44.8629
-60.6024 -34.1575
-67.8034 -37.3392
-67.877 -45.7267
-75.8667 -28.4077
-55.9596 -43.2929
-58.2795 -37.1516
-61.4932 -44.4369
-75.1885 -30.9407
-64.4366 -46.6879
-64.6822 -48.5884
-73.0996 -18.6338
-59.2426 -35.0169
-65.9309 -36.845
-80.0115 -28.0904
-67.1674 -35.2236
-64.1776 -24.4404
-65.4024 -40.3196
-74.777 -36.6268
-71.7971 -27.4902
-83.0009 -24.6779
-78.2806 -34.106
-58.6742 -36.6022
-84.3346 -23.5498
-66.66 -46.8993
-79.9532 -31.642
-59.5285 -34.6067
-71.0253 -27.5242
-66.7232 -25.0412
-55.8459 -45.6744
-87.3734 -23.8611
-46.8193 -58.6726
-77.1374 -31.513
-64.4105 -47.5174
-74.4427 -20.2237
-71.5586 -44.4499
-53.9382 -38.2563
-70.8288 -28.1637
-63.7939 -34.8215
-63.4021 -31.2546
-65.6916 -32.95
-68.021 -38.7755
-66.7043 -21.1403
-64.2403 -46.852
-64.9213 -51.3131
-59.7919 -52.9324
-63.7567 -41.3791
-48.2719 -65.2185
-57.1741 -56.963
-64.5436 -53.7781
-51.3959 -56.4812
-76.9019 -51.4721
-62.2822 -50.6415
-71.1013 -54.4103
-62.4641 -47.3225
-62.3618 -53.9862
-59.8113 -56.2569
-53.0641 -46.545
-65.1359 -59.0657
-68.1911 -46.2811
-68.8284 -40.4273
-74.462 -58.0582
-67.0537 -38.163
-69.6591 -35.5823
-63.2313 -54.2486
-71.84 -36.619
-63.809 -46.4933
-57.3608 -50.1442
-67.4177 -46.2865
-54.4384 -52.3247
-60.1549 -53.8247
-51.4775 -57.6758
-56.8824 -45.9191
-63.7712 -51.655
-65.9718 -43.8836
-67.874 -58.2598
-75.2933 -45.1839
-65.8223 -53.6205
-74.1139 -45.7651
-66.665 -50.3836
-71.8767 -53.1124
-58.3875 -55.4538
-67.8208 -43.5751
-63.4493 -37.4553
-62.6765 -42.3959
-63.9468 -42.9342
-50.5128 -48.406
-65.7657 -40.5089
-69.5802 -50.6272
-65.8438 -35.091
-59.0428 -46.3432
-55.5594 -54.0502
-59.3519 -46.1065
-57.5278 -61.8449
-59.9647 -52.2376
-68.6183 -53.666
-64.3909 -50.978
-67.4203 -45.3779
-53.1412 -69.8296
-48.7491 -53.8484
-56.245 -46.5484
-67.9912 -54.407
-56.8304 -62.8388
-59.9355 -49.4186
-65.1775 -50.6552
-60.985 -36.9141
-59.9039 -53.9378
-54.9138 -49.7407
-60.1037 -42.0914
-60.4715 -30.7801
-62.8711 -54.7699
-57.576 -44.5997
-53.1231 -46.4996
-57.9007 -37.9046
-68.7236 -44.8938
-68.0068 -45.2783
-59.9281 -32.0564
-77.1937 -51.438
-78.2856 -52.148
-55.1037 -64.4271
-60.1987 -49.398
-64.5918 -45.9836
-62.3482 -47.7591
-70.5365 -53.9613
-63.0305 -48.9877
-48.1848 -47.8485
-53.2763 -58.3424
-50.9231 -51.395
-61.8634 -47.353
-71.0615 -43.1396
-70.8004 -39.8699
-61.3911 -46.3599
-65.7461 -48.1187
-61.619 -50.8025
-57.3908 -66.1261
-70.0875 -45.3947
-53.3328 -52.2337
-68.5109 -45.7485
-66.1263 -50.1093
-66.4197 -44.2778
-76.3329 -26.4679
-70.8222 -47.7352
-56.8793 -53.5571
-74.0831 -39.0216
-66.7459 -55.2511
-57.6715 -46.4117
-57.1996 -47.1945
-59.3551 -50.6899
-61.85 -62.8664
-56.4274 -54.4595
-54.487 -56.2612
-55.2428 -54.0108
-56.227 -37.9013
-67.2861 -40.2558
-48.8512 -50.2506
-60.6529 -46.9529
-51.1653 -54.7053
-63.5915 -47.2974
-64.8811 -41.5163
-66.12 -51.7057
-48.7665 -58.906
-55.0516 -59.3253
-60.7282 -44.6645
-67.9932 -43.5849
-58.8177 -54.9244
-64.507 -38.5045
-65.6996 -40.5985
-60.3878 -52.7057
-60.5245 -55.8378
-56.7563 -55.7625
-55.5514 -70.393
-72.082 -32.1525
-56.366 -38.8047
-60.2593 -57.1963
-60.3229 -61.0499
-51.863 -51.797
-64.7479 -53.1476
-69.6673 -45.054
-61.2481 -38.0617
-71.8597 -43.1198
-62.9916 -43.805
-60.897 -45.5349
-72.1019 -39.7609
-64.2517 -36.147
-58.6567 -74.3679
-62.0678 -56.4531
-64.7074 -32.4188
-47.7893 -57.2788
-62.0181 -52.9974
-54.3076 -56.2853
-64.4824 -45.3305
-47.2214 -61.0709
-60.1607 -47.9835
-56.0251 -68.8578
-47.5391 -66.8897
-69.3424 -45.5807
-55.2791 -41.5764
-55.4025 -41.7946
-58.342 -48.7081
-56.4844 -43.3531
-48.828 -59.7527
-57.4889 -36.8918
-57.7929 -38.9902
-59.0077 -47.5542
-72.0759 -64.0361
-61.7391 -33.9003
-67.3179 -61.4032
-50.7601 -50.1817
-65.0271 -39.4104
-70.9668 -33.957
-49.7975 -38.1562
-58.7447 -44.8601
-66.1513 -49.664
-65.9588 -37.8068
-59.5387 -41.8889
-52.2028 -45.2173
-71.4975 -24.9813
-58.1347 -45.7262
-42.4183 -45.3458
-72.8818 -50.3724
-62.5603 -64.0124
-72.8971 -35.6711
-62.9629 -45.3181
-65.3454 -37.3776
-64.3786 -44.8661
-62.5078 -31.4138
-62.6305 -38.4081
-63.5214 -40.8017
-66.0522 -34.0543
-55.596 -32.6352
-67.2955 -30.9346
-63.3841 -39.6015
-38.6794 -66.518
-56.2879 -41.0233
-62.0801 -46.0999
-65.2903 -40.8317
-57.4535 -47.1649
-78.7671 -34.1341
-67.185 -36.6591
-46.3012 -46.7724
-43.5236 -38.946
-60.0765 -38.861
-43.1158 -41.0763
-74.504 -39.8114
-59.9592 -38.6361
-57.8442 -40.7535
-63.9523 -50.9319
-69.3006 -46.3687
-61.4507 -59.514
-66.1378 -51.7669
-57.2932 -63.2302
-67.5198 -43.2027
-62.4206 -56.8866
-54.3778 -54.563
-60.8975 -41.2067
-59.7392 -55.9764
-70.9075 -25.5789
-52.05 -51.0845
-48.5928 -65.1427
-48.1248 -45.17
-54.246 -42.3797
-62.3048 -55.0713
-51.7412 -49.3691
-51.2008 -33.9781
-44.4951 -50.1831
-54.1769 -51.1329
-64.1192 -53.9345
-67.2862 -34.8443
-58.9852 -53.4863
-54.6973 -46.5776
-67.6893 -36.0452
-64.0251 -32.9965
-57.3354 -43.8424
-61.9866 -37.6649
-54.0726 -52.1693
-39.0207 -42.1918
-58.9174 -38.9995
-63.8355 -45.2672
-63.3576 -30.8933
-57.9722 -45.5972
-63.9012 -40.951
-53.9936 -49.8413
-58.873 -46.2526
-62.9576 -50.1087
-72.436 -36.2413
-52.4341 -56.0676
-59.3802 -62.365
-61.582 -54.9283
-67.1044 -40.9516
-59.28 -35.8506
-46.1599 -59.3259
-61.0902 -56.727
-67.9531 -52.662
-66.5415 -53.1619
-55.5886 -56.0461
-61.755 -31.2545
-68.7667 -34.7184
-72.9788 -39.1651
-58.2027 -33.1713
-51.3156 -50.6612
-57.8981 -48.5084
-63.614 -29.3474
-56.1004 -45.2301
-52.8596 -52.3886
-56.9796 -39.816
-57.1742 -46.3991
-48.2774 -55.0628
-51.178 -45.0019
-64.8791 -45.2074
-63.3082 -49.8177
-63.6119 -32.0941
-62.2899 -28.3327
-67.5183 -32.7058
-61.6279 -37.0607
-66.772 -40.0143
-56.8853 -46.0101
-61.8614 -56.7783
-57.737 -44.1623
-49.6693 -50.467
-58.8648 -40.6463
-75.2216 -34.6148
-64.5033 -45.61
-59.2299 -42.1504
-61.1276 -48.1912
-57.4857 -40.9023
-58.0542 -51.5437
-55.6647 -38.2957
-44.473 -42.2431
-52.9309 -45.3744
-59.8442 -43.1233
-54.2816 -48.2574
-56.2081 -35.9923
-65.5255 -32.1708
-65.5009 -56.1601
-58.6076 -41.9041
-58.9151 -33.7297
-57.0371 -34.687
-69.537 -40.5713
-57.6124 -34.642
-70.9247 -48.8267
-56.4096 -35.7878
-65.8445 -35.0423
-52.1936 -42.0701
-69.1868 -24.9394
-59.6959 -33.7595
-55.4347 -39.6636
-52.78 -42.62
-66.1761 -37.6966
-63.5926 -36.227
-83.8937 -32.1486
-66.1065 -24.7357
-64.4091 -30.5218
-69.8746 -23.5538
-60.0601 -46.0575
-55.4145 -42.6337
-54.1107 -40.5876
-49.9099 -55.7552
-58.0873 -36.3972
-65.7823 -51.4039
-51.0851 -54.8377
-60.1099 -49.679
-73.6061 -43.1287
-72.2199 -34.4974
-58.1074 -49.2679
-75.375 -32.9697
-47.8551 -42.7008
-61.4687 -46.611
-52.0122 -51.0224
-60.3042 -50.4843
-77.0634 -39.7385
-63.9334 -51.4573
-59.4012 -47.6387
-53.5126 -48.6315
-63.0625 -50.1692
-52.7852 -36.0191
-54.1271 -44.2673
-62.7553 -33.8909
-65.8151 -44.8483
-62.6366 -37.1674
-72.2488 -32.7969
-68.4087 -46.4312
-47.6903 -41.8659
-67.4969 -26.7781
-49.1116 -47.6101
-67.5249 -45.563
-65.1618 -43.2393
-61.8933 -44.553
-48.7854 -40.6335
-52.0818 -58.2426
-59.5932 -40.0686
-55.8311 -32.4001
-59.8821 -48.4184
-61.9377 -46.9882
-61.4276 -39.9324
-66.9125 -35.3602
-61.8241 -47.112
-55.3545 -37.9695
-53.2491 -42.1292
-59.2902 -39.7366
-56.2333 -49.3865
-51.3954 -60.1441
-65.483 -45.4505
-59.8699 -42.3454
-56.3809 -51.1639
-56.8899 -46.0388
-60.3446 -36.8226
-60.1839 -43.1553
-61.6836 -55.8112
-67.9224 -40.1396
-62.2398 -32.3779
-56.7032 -48.5581
-57.6264 -40.4964
-68.1806 -28.3076
-63.9686 -31.1086
-46.4694 -53.7304
-66.0211 -36.2764
-61.9709 -34.2184
-53.3797 -38.8036
-55.668 -50.411
-56.7824 -45.5001
-56.8341 -46.0428
-56.81 -45.8808
-44.9071 -52.7047
-48.2654 -41.5526
-65.2919 -34.8311
-67.6624 -40.758
-58.2789 -26.312
-54.1405 -48.5223
-66.9631 -43.386
-53.2383 -46.0763
-58.8273 -45.0628
-49.3683 -48.8485
-62.7637 -37.9288
-57.1193 -38.66
-66.2011 -50.8104
-53.6769 -37.9214
-51.9532 -59.6889
-56.1431 -54.0123
-60.3144 -56.2995
-54.7274 -33.8
-55.1965 -49.7193
-61.9917 -51.8671
-64.2269 -45.6605
-58.3148 -37.4195
-48.3956 -51.3837
-44.1993 -61.9257
-56.8677 -56.9879
-66.803 -38.5479
-56.9516 -41.3077
-69.9953 -40.8239
-55.9291 -57.1763
-60.7951 -52.0028
-59.585 -42.8693
-45.0809 -52.6429
-58.5372 -38.193
-48.3724 -54.4032
-65.9033 -40.1876
-65.7154 -50.6516
-55.774 -43.8352
-66.0402 -50.3848
-66.3245 -50.1382
-68.7186 -35.0866
-60.9288 -40.3297
-53.1537 -44.5706
-56.0381 -40.0922
-62.7542 -35.7966
-61.3345 -43.8288
-55.6029 -42.5556
-65.296 -43.6811
-62.6768 -39.3803
-50.735 -37.0123
-59.1862 -40.024
-52.8723 -45.5873
-60.4961 -49.7186
-57.6855 -54.6438
-63.1051 -39.2789
-66.1065 -40.8414
-68.6695 -33.3825
-71.2795 -35.2888
-54.1694 -41.648
-66.5847 -55.1167
-55.1447 -49.4041
-62.5884 -31.5828
-58.4257 -47.8355
-66.0782 -43.8222
-57.5606 -49.3591
-66.4214 -52.8391
-67.2303 -41.0408
-57.6903 -42.3678
-50.0269 -57.8758
-63.5786 -47.1004
-64.2638 -47.2196
-51.1023 -54.5284
-45.157 -47.776
-69.2524 -57.0154
-59.9318 -49.1382
-62.0484 -60.1116
-46.66 -58.9541
-76.6367 -39.4829
-57.8344 -50.4453
-58.36 -53.0831
-53.7997 -44.5803
-55.1266 -55.3239
-54.6215 -44.3648
-62.4504 -54.4909
-56.5712 -41.394
-57.7603 -33.9153
-51.3008 -51.2942
-52.8134 -31.7401
-75.0795 -36.1517
-63.5853 -40.3847
-64.0625 -40.1738
-50.6496 -44.8176
-61.9283 -36.2342
-58.121 -44.4412
-70.2893 -39.4047
-67.846 -51.6775
-50.8606 -45.3657
-62.7554 -47.7727
-78.5408 -54.1746
-66.4632 -48.8943
-52.5437 -39.0065
-63.092 -43.6839
-62.4529 -54.6326
-62.904 -36.8786
-60.4409 -49.7438
-61.727 -48.0946
-52.0441 -51.1416
-46.2529 -61.7602
-42.4417 -67.1339
-60.22 -54.8221
-55.2738 -46.1107
-47.9509 -54.2768
-65.3616 -50.5689
-58.0708 -45.942
-51.1072 -46.4288
-65.6707 -43.5882
-61.6466 -45.0827
-50.5628 -60.7614
-56.9309 -61.197
-59.9164 -33.3246
-56.6081 -47.321
-73.62 -41.0054
-59.6126 -47.7454
-62.0331 -44.2135
-63.5277 -57.0787
-59.0366 -39.9377
-65.4172 -40.928
-57.0336 -45.0189
-60.4404 -33.6982
-56.4622 -52.1467
-63.411 -52.3402
-59.1788 -52.8751
-65.1606 -48.2661
-80.7176 -49.3309
-48.5472 -65.3187
-59.3415 -52.983
-67.3203 -42.0506
-69.7087 -39.4352
-65.9112 -57.5977
-56.6684 -68.2564
-45.0928 -69.2457
-72.7354 -69.2597
-58.9329 -65.2717
-62.0591 -46.6426
-50.2086 -69.1816
-57.4762 -48.5663
-61.5183 -71.5167
-55.4703 -78.6205
-61.3347 -68.793
-44.6678 -44.7267
-59.3874 -67.8067
-64.722 -52.1694
-55.931 -52.3977
-66.1464 -52.3311
-61.1408 -57.1999
-57.1981 -39.0144
-60.273 -56.6124
-67.1721 -57.55
-55.6897 -46.2762
-65.1282 -53.7584
-42.7955 -64.849
-61.018 -49.8865
-64.4772 -48.2325
-63.3213 -40.4545
-66.5996 -44.2033
-66.4107 -57.3408
-50.3083 -51.8726
-49.9827 -52.9423
-65.2195 -34.8576
-56.1339 -40.1106
-59.4655 -54.6744
-60.287 -47.8025
-62.906 -46.6798
-63.9399 -40.6014
-66.1484 -41.7653
-75.8483 -38.1661
-57.4124 -56.3309
-54.5304 -53.4866
-57.5755 -44.5629
-62.9151 -42.5623
-58.9419 -62.6293
-54.6861 -45.1383
-47.3338 -57.302
-71.1446 -47.7385
-55.79 -65.492
-54.3981 -48.7475
-63.2561 -51.8399
-53.4816 -55.9474
-62.6812 -46.5988
-63.7955 -49.3319
-58.6832 -61.3597
-59.7455 -64.3854
-52.7786 -46.1352
-49.4384 -45.3274
-64.4143 -36.1653
-63.1938 -38.01
-66.0198 -49.7418
-62.9703 -45.5173
-69.787 -50.6108
-48.3864 -38.334
-55.2569 -36.3603
-41.6785 -57.3148
-57.1045 -53.2161
-44.1335 -59.31
-68.2413 -36.3897
-66.5817 -36.1675
-54.8615 -55.1753
-71.9264 -52.1403
-63.4368 -44.3144
-65.8114 -40.4687
-55.1768 -46.4062
-48.5954 -54.3023
-64.6071 -46.6131
-68.197 -46.0472
-76.6722 -40.2791
-63.1694 -56.3612
-54.7029 -53.8193
-65.5551 -30.3719
-62.6592 -43.0173
-63.8259 -41.6064
-58.9131 -55.3931
-67.8375 -46.5445
-69.5806 -25.2787
-48.3398 -45.239
-54.9238 -38.3195
-56.9811 -53.766
-54.7221 -55.6079
-59.0487 -48.5236
-59.2298 -45.3112
-55.6894 -42.1554
-68.18 -32.9814
-66.0052 -23.8794
-60.2005 -46.0257
-64.1036 -54.3967
-52.3246 -61.7441
-57.1325 -61.5258
-56.9397 -54.3582
-59.6881 -57.8011
-50.2737 -55.6707
-54.6744 -47.5558
-69.3084 -44.3227
-44.0863 -65.0217
-58.1068 -46.3916
-47.8049 -60.2827
-56.5399 -52.0762
-61.8748 -46.1029
-69.6781 -46.3756
-57.0831 -50.7232
-68.514 -41.723
-63.0876 -34.4916
-58.4137 -40.3929
-52.8057 -52.905
-61.2742 -43.6458
-72.8041 -35.7485
-73.279 -48.5034
-72.896 -39.8239
-72.3104 -44.6921
-67.18 -51.256
-56.7096 -42.6591
-52.7593 -50.9455
-70.434 -39.9725
-77.6165 -58.2626
-61.0053 -42.2098
-62.1732 -50.7645
-50.4602 -52.0716
-48.4878 -54.9664
-50.6952 -41.272
-56.336 -47.5459
-51.2487 -54.7955
-50.8473 -48.9189
-64.6353 -37.2826
-56.0697 -42.1066
-54.2631 -47.4647
-60.476 -47.5137
-68.488 -42.8989
-49.4807 -54.7584
-56.5087 -45.1129
-65.3442 -37.389
-62.4122 -44.2492
-64.3088 -51.7034
-60.8615 -45.1371
-68.3539 -34.7297
-78.1467 -34.8154
-62.3199 -51.3493
-60.3916 -29.6488
-54.2001 -45.3562
-69.3849 -36.0851
-72.6162 -41.8973
-66.8319 -45.1855
-72.2159 -50.4237
-54.5755 -58.4267
-55.5587 -38.9875
-43.5854 -58.4301
-67.5745 -50.4955
-56.204 -50.4403
-58.0525 -55.4658
-64.3309 -43.2925
-55.5027 -46.5993
-73.8355 -53.205
-72.3797 -35.0618
-63.9334 -46.4928
-60.3419 -52.8685
-56.9865 -54.603
-59.0496 -31.2323
-58.8567 -50.7761
-58.3969 -48.3902
-58.378 -31.3226
-51.0662 -59.958
-53.5776 -57.4945
-56.7892 -43.2086
-61.0713 -54.801
-54.8479 -59.8926
-74.8394 -36.6495
-53.2732 -42.9268
-59.9743 -39.0891
-66.2357 -54.1875
-58.5732 -67.3258
-65.9755 -48.8361
-62.6213 -49.434
-59.4417 -46.5152
-68.0372 -43.9333
-70.3255 -34.8714
-52.2048 -53.9369
-63.2689 -46.6799
-73.1675 -51.7916
-69.4085 -40.1503
-67.6676 -34.2932
-74.5336 -45.337
-42.7168 -50.1166
-70.4273 -48.5128
-60.2641 -42.849
-81.4457 -43.5787
-66.7329 -41.0789
-47.5667 -43.082
-70.4057 -29.3763
-56.1545 -57.3191
-55.3159 -50.9186
-61.6069 -56.5694
-57.3302 -45.5215
-57.9412 -46.4997
-61.3021 -54.4795
-51.9164 -60.6396
-45.9861 -57.6134
-56.2354 -51.037
-58.4049 -37.1224
-67.8902 -31.0701
-59.1757 -43.0074
-69.9224 -44.4285
-52.4479 -54.5872
-55.0937 -47.1272
-69.0066 -42.541
-49.6424 -49.0758
-60.4779 -37.2882
-53.9158 -37.8487
-56.5693 -39.3984
-66.5481 -39.0241
-68.6392 -44.9451
-67.7012 -23.9769
-60.6264 -37.2868
-58.5442 -48.1759
-52.2122 -43.6267
-63.239 -45.1474
-63.0609 -53.0421
-61.7 -36.0547
-67.6613 -39.4407
-62.6902 -48.748
-74.9266 -49.397
-63.2493 -46.283
-62.0814 -45.1207
-51.6831 -46.68
-52.3401 -55.1468
-58.4024 -42.9986
-48.4396 -53.7959
-69.8949 -41.4066
-76.8468 -51.2197
-57.5105 -44.0443
-73.5752 -30.7184
-72.1278 -53.6353
-39.4718 -53.0701
-59.4454 -46.0564
-65.6821 -35.44
-59.2048 -49.5058
-54.8706 -49.4103
-65.3434 -40.1997
-57.8908 -52.2263
-57.1268 -57.1551
-38.5857 -63.6882
-62.3157 -55.4728
-55.8762 -38.5145
-65.0343 -51.206
-48.1008 -50.7536
-68.4918 -41.3085
-71.0165 -46.8459
-56.914 -46.4396
-44.5838 -59.7847
-59.289 -47.0601
-63.0073 -53.7235
-47.1607 -59.4108
-53.3794 -45.24
-65.4725 -34.4454
-59.3541 -66.2377
-55.8232 -50.5096
-55.2319 -54.1686
-54.4257 -66.9712
-59.1401 -46.3741
-75.9659 -41.415
-62.6023 -45.5395
-70.3938 -47.2628
-60.0699 -56.8496
-52.0888 -69.9623
-68.0471 -39.0436
-50.9233 -48.4892
-63.3371 -44.4279
-70.1595 -48.3915
-46.8797 -49.5708
-61.9042 -63.3462
-71.5312 -53.3786
-66.8386 -34.6226
-70.3047 -52.323
-66.4655 -37.1753
-65.5233 -49.083
-75.7931 -42.0642
-52.8448 -51.3689
-70.9808 -59.3647
-52.3563 -43.9957
-52.589 -48.7451
-45.5829 -53.0092
-59.3202 -62.9393
-66.7342 -46.6361
-64.507 -57.0123
-58.6353 -38.4647
-65.0502 -38.7286
-66.882 -34.3716
-62.1756 -49.9218
-61.4593 -45.282
-43.906 -54.5642
-52.2168 -56.3119
-60.4178 -50.3647
-55.2782 -57.6537
-64.8193 -34.865
